organism,experimental_design,de_gene,log_fc,log_cpm,f,p_value,fdr,id,real_differential_expression
1276135,infect48hXinfect144h,MAN_10136,1.30395085824837,8.97841418304976,20.7638970208805,5.21538299696618E-06,4.92972114792012E-05,,1
1276135,infect48hXinfect144h,MAN_00722,1.30370567729692,7.42573488933842,13.570422850056,0.000230173377666,0.001453584073572,,1
1276135,infect48hXinfect144h,MAN_01637,1.30359841135159,7.86955080503289,15.8498334787895,6.8730846858184E-05,0.000499989948008,,1
1276135,infect48hXinfect144h,MAN_10239,1.30334300281179,7.27483311833594,12.9307907488908,0.000323729758717,0.00196530941021,,1
1276135,infect48hXinfect144h,MAN_00660,1.30304391391601,6.94195296755822,11.1825657644738,0.000826686192088,0.004477627441906,,1
1276135,infect48hXinfect144h,MAN_01474,1.30283487074856,7.51279432231374,14.0431051943124,0.000178995865666,0.001169493167153,,1
1276135,infect48hXinfect144h,MAN_03076,1.29866696303832,6.86877790187032,10.7970025180227,0.001017789259627,0.005384041835548,,1
1276135,infect48hXinfect144h,MAN_05042,1.29292431481608,7.20841523256204,12.4426084891473,0.000420263699748,0.002481916313684,,1
1276135,infect48hXinfect144h,MAN_02675,1.29212125771555,8.37094050848802,17.8977289167096,2.33776799114484E-05,0.000192747742455,,1
1276135,infect48hXinfect144h,MAN_08757,1.28893134991005,6.6502657411912,9.66417986037317,0.001880679188224,0.009125141313369,,1
1276135,infect48hXinfect144h,MAN_03795,1.28809727006855,9.9075389992871,22.8973625089472,1.7168259472793E-06,1.77225787816818E-05,,1
1276135,infect48hXinfect144h,MAN_06112,1.2875174738174,6.6667346201684,9.68489377341357,0.00185960162454,0.009035767969834,,1
1276135,infect48hXinfect144h,MAN_08302,1.28654455233359,7.59022053427013,14.1842469258107,0.000166062643882,0.001093397614561,,1
1276135,infect48hXinfect144h,MAN_01627,1.28609446172768,7.26099642593082,12.1323721284269,0.000496232616797,0.002862599806964,,1
1276135,infect48hXinfect144h,MAN_04977,1.28557914082806,8.32005332083069,17.5186213150004,2.85301598196429E-05,0.000228218901961,,1
1276135,infect48hXinfect144h,MAN_00469,1.28389564369188,10.5018790443823,23.5991202644994,1.19227797103579E-06,1.26272513256428E-05,,1
1276135,infect48hXinfect144h,MAN_05665,1.27889781287687,7.9621575542714,15.7315166781347,7.31638248093674E-05,0.000528094726986,,1
1276135,infect48hXinfect144h,MAN_04733,1.27776448948884,7.60795654574901,14.0062461298338,0.000182537389227,0.001189583918674,,1
1276135,infect48hXinfect144h,MAN_08078,1.27701719122576,9.49654121145395,21.5220934125384,3.5122268975421E-06,3.44766141751991E-05,,1
1276135,infect48hXinfect144h,MAN_03587,1.27589468452987,8.58795366233284,18.3767087462459,1.81814354108337E-05,0.000154013670893,,1
1276135,infect48hXinfect144h,MAN_00598,1.27526311248082,7.54787762207751,13.7340651885003,0.000210970863066,0.001349023092417,,1
1276135,infect48hXinfect144h,MAN_09504,1.27472238629222,7.7203305724128,14.4846188428067,0.000141583802889,0.000951260346287,,1
1276135,infect48hXinfect144h,MAN_10361,1.27469894475255,7.2119499830242,11.9169678656854,0.000557000896411,0.003159539567573,,1
1276135,infect48hXinfect144h,MAN_07302,1.26507222146833,7.5869163826037,13.6141410041714,0.000224877174582,0.001424548014634,,1
1276135,infect48hXinfect144h,MAN_03689,1.25932711647827,7.80676717855789,14.4194149283926,0.0001465687538,0.000979590249019,,1
1276135,infect48hXinfect144h,MAN_05062,1.25787545384513,9.554278165846,21.0742645787015,4.43577846700851E-06,4.27604013090924E-05,,1
1276135,infect48hXinfect144h,MAN_09573,1.25671995357154,6.79961571427306,9.77358827109691,0.001772023292977,0.0086597343388,,1
1276135,infect48hXinfect144h,MAN_05619,1.25464948730891,7.38241580355235,12.507477590186,0.000405925711852,0.002405599265068,,1
1276135,infect48hXinfect144h,MAN_06606,1.25317684509688,7.02065616310298,10.7771944122336,0.001028735044075,0.005433489753765,,1
1276135,infect48hXinfect144h,MAN_03352,1.25267552121805,7.63047308593021,13.5531336175554,0.000232302393972,0.001466121358984,,1
1276135,infect48hXinfect144h,MAN_07065,1.2510200977122,7.23334500562628,11.7541349718656,0.000607881556366,0.003404604060064,,1
1276135,infect48hXinfect144h,MAN_02106,1.24964490786979,6.78174154603073,9.55317815596982,0.001997827134239,0.009597663185162,,1
1276135,infect48hXinfect144h,MAN_06395,1.24380181930516,7.08553953607572,10.9118464280971,0.000956608359736,0.005102745115557,,1
1276135,infect48hXinfect144h,MAN_02130,1.24104468495295,8.73151652477603,17.9516125813924,2.27254924387644E-05,0.000187826010845,,1
1276135,infect48hXinfect144h,MAN_00297,1.24039920437286,7.0710502726936,10.8803296406304,0.000973018300502,0.005182148118443,,1
1276135,infect48hXinfect144h,MAN_08683,1.23832166743812,6.96009108557547,10.2052796029244,0.001401811021103,0.007068140120886,,1
1276135,infect48hXinfect144h,MAN_02680,1.23543668091804,8.19826466008964,15.7485352631042,7.25088981359018E-05,0.000524408810466,,1
1276135,infect48hXinfect144h,MAN_06661,1.23454268621978,7.21068604664828,11.3926303009667,0.000738276643816,0.004056941535713,,1
1276135,infect48hXinfect144h,MAN_03431,1.2319832481912,7.07862068713385,10.7070657817496,0.001068453546787,0.005614197693806,,1
1276135,infect48hXinfect144h,MAN_10419,1.23073803166149,8.24862437554761,15.8170458172989,6.99315180097053E-05,0.000507999681041,,1
1276135,infect48hXinfect144h,MAN_09049,1.22707525500464,8.48583528451208,16.6903235976127,4.41169050095177E-05,0.000338307003152,,1
1276135,infect48hXinfect144h,MAN_04936,1.22590103911197,8.41109600184938,16.3056237960874,5.40350230751831E-05,0.000404034604358,,1
1276135,infect48hXinfect144h,MAN_01331,1.22068887061781,9.06263362830788,18.5490683602561,1.66101502804905E-05,0.000142119901603,,1
1276135,infect48hXinfect144h,MAN_03100,1.21123656066381,7.97003090129924,14.1723677403339,0.000167113913037,0.001099231652303,,1
1276135,infect48hXinfect144h,MAN_06974,1.21050901136167,8.12533255239628,14.69225495978,0.000126818512376,0.000862856576201,,1
1276135,infect48hXinfect144h,MAN_00484,1.20849186074873,6.96442179915192,9.83639724224304,0.001712543292278,0.008417459777323,,1
1276135,infect48hXinfect144h,MAN_10303,1.2071828301508,8.07081161929216,14.444134276287,0.000144658446459,0.000970000983193,,1
1276135,infect48hXinfect144h,MAN_05617,1.20430859622993,7.28991265040682,10.7570665056782,0.001039979529071,0.00548435947104,,1
1276135,infect48hXinfect144h,MAN_09728,1.20375093745287,11.5721103124142,20.8891918056749,4.88533798433514E-06,4.65224669488647E-05,,1
1276135,infect48hXinfect144h,MAN_07181,1.20182333350075,7.15039217497357,10.3719613963208,0.001280771641729,0.006531294986999,,1
1276135,infect48hXinfect144h,MAN_04859,1.19967224730071,8.39151550679918,15.5897135399096,7.88574788003766E-05,0.000564794540931,,1
1276135,infect48hXinfect144h,MAN_07928,1.19107984132341,9.38333988646551,18.4914008531025,1.71200662753481E-05,0.000145749211972,,1
1276135,infect48hXinfect144h,MAN_05293,1.19104265294889,8.16542719668652,14.4869059620995,0.000141412082075,0.000950732910407,,1
1276135,infect48hXinfect144h,MAN_01437,1.19061198922875,8.13084956799294,14.389839614086,0.000148887740293,0.000993786690606,,1
1276135,infect48hXinfect144h,MAN_09981,1.18924797907141,8.21148865325382,14.6318444050521,0.000130946856646,0.000886804110846,,1
1276135,infect48hXinfect144h,MAN_02358,1.18702750613871,8.04834995244922,13.9926137505372,0.000183865035242,0.001196706760964,,1
1276135,infect48hXinfect144h,MAN_10398,1.18470248549943,7.66346319742485,12.3714643496716,0.000436577042662,0.002557523985132,,1
1276135,infect48hXinfect144h,MAN_03300,1.18322267921059,7.32122372906533,10.8626143841023,0.000982366834326,0.005223753567929,,1
1276135,infect48hXinfect144h,MAN_03155,1.18304154996335,7.60874215567301,12.0687600475804,0.000513447101074,0.002946903198569,,1
1276135,infect48hXinfect144h,MAN_05853,1.18301741592657,7.44243962786253,11.4222419959693,0.000726606722338,0.004003507788868,,1
1276135,infect48hXinfect144h,MAN_10786,1.18051975855473,10.5089869427231,20.0598792634222,7.53261146879089E-06,6.87165513150253E-05,,1
1276135,infect48hXinfect144h,MAN_00528,1.17866825735496,7.17288757187098,10.1451105786273,0.001448295476351,0.007269274391389,,1
1276135,infect48hXinfect144h,MAN_03989,1.17367505101656,9.1790056515344,17.5009465318851,2.87964675874857E-05,0.000230168630819,,1
1276135,infect48hXinfect144h,MAN_07046,1.17298818485949,7.73530478224131,12.2385138520716,0.000468795574863,0.002719707660996,,1
1276135,infect48hXinfect144h,MAN_04465,1.17188504695773,7.4937671680625,11.4033555949076,0.000734028106458,0.00403794641735,,1
1276135,infect48hXinfect144h,MAN_04012,1.17147329587378,8.77818817213259,16.251172901821,5.5609499214041E-05,0.000414894866484,,1
1276135,infect48hXinfect144h,MAN_03940,1.17132089538963,8.14876486861953,13.9780061446225,0.000185298456257,0.001202965598577,,1
1276135,infect48hXinfect144h,MAN_06939,1.16943774445138,7.11417464133054,9.84398064714982,0.001705500040948,0.008386882795385,,1
1276135,infect48hXinfect144h,MAN_01180,1.16938079153947,7.35978339600381,10.7753346767089,0.001029768811887,0.005436134633764,,1
1276135,infect48hXinfect144h,MAN_04336,1.15437641729182,7.43305666630222,10.8397401097369,0.000994572340928,0.0052803973478,,1
1276135,infect48hXinfect144h,MAN_07137,1.15418298758348,7.1258674986406,9.58008994771166,0.001968762675693,0.009475889820382,,1
1276135,infect48hXinfect144h,MAN_08811,1.15355192361268,8.30148377087168,14.1718007118276,0.000167164260489,0.001099231652303,,1
1276135,infect48hXinfect144h,MAN_02849,1.15250774773876,8.49468242571642,14.782273730566,0.000120908575391,0.000825409058473,,1
1276135,infect48hXinfect144h,MAN_04026,1.14934311390969,9.14211235121662,16.6390944634025,4.53239108222793E-05,0.000346261098484,,1
1276135,infect48hXinfect144h,MAN_03379,1.13881025430469,8.08576148891043,13.0065848864797,0.000310891255322,0.001900947190065,,1
1276135,infect48hXinfect144h,MAN_06193,1.13851330796728,7.33580085862952,9.95896797560062,0.001602228658668,0.00794415658228,,1
1276135,infect48hXinfect144h,MAN_08570,1.13847744914138,7.28813551550855,9.97964893824524,0.00158433821282,0.00787367429978,,1
1276135,infect48hXinfect144h,MAN_04440,1.13650539902634,8.62791840353685,14.8472702582037,0.000116814482342,0.000802283437984,,1
1276135,infect48hXinfect144h,MAN_00318,1.13257187227521,7.56151422518644,10.8956772761874,0.000964991941896,0.005142086110447,,1
1276135,infect48hXinfect144h,MAN_02629,1.12952468422217,8.31380484418244,13.5843544552217,0.000228472137195,0.001443734403502,,1
1276135,infect48hXinfect144h,MAN_09559,1.12801412769688,8.9126234730711,15.4699566665731,8.40119250457412E-05,0.00059793274497,,1
1276135,infect48hXinfect144h,MAN_03671,1.1261245959401,8.68725877722067,14.6381639290064,0.000130508729829,0.000885012324153,,1
1276135,infect48hXinfect144h,MAN_02446,1.12402923584097,8.58743122199708,14.4162695150275,0.000146813645809,0.0009805843966,,1
1276135,infect48hXinfect144h,MAN_05778,1.12238223198014,9.03747581707705,15.6666985006768,7.57131924970241E-05,0.000544185236277,,1
1276135,infect48hXinfect144h,MAN_10220,1.12158332775095,7.40434186369209,10.0385678700473,0.001534470768537,0.007645367546807,,1
1276135,infect48hXinfect144h,MAN_09904,1.11993651875313,7.4669180056892,10.3929783858044,0.00126628014692,0.006476826087482,,1
1276135,infect48hXinfect144h,MAN_01100,1.11238443596147,7.87304190065282,11.6495576183444,0.000643009689042,0.003587557887603,,1
1276135,infect48hXinfect144h,MAN_03184,1.11084386722426,10.3005411276065,17.6449451412773,2.66975188935339E-05,0.000217135562357,,1
1276135,infect48hXinfect144h,MAN_02508,1.11044780949934,7.50853056552713,10.3699309611854,0.001282180515583,0.006535211933251,,1
1276135,infect48hXinfect144h,MAN_00586,1.10625122508249,7.78743890086284,11.1762583162845,0.000829500272606,0.004488484303444,,1
1276135,infect48hXinfect144h,MAN_08140,1.10435708572033,8.55546804327366,13.7627637316779,0.000207773535734,0.001331081841052,,1
1276135,infect48hXinfect144h,MAN_03507,1.09412986377489,9.00505571484587,14.8008400579951,0.000119724572461,0.000819510680893,,1
1276135,infect48hXinfect144h,MAN_09891,1.09289526205652,7.62738878812876,10.4343118738024,0.001238262404798,0.006362235902537,,1
1276135,infect48hXinfect144h,MAN_02818,1.08904724271007,8.50992855746984,13.273896178393,0.00026957202332,0.00167033114571,,1
1276135,infect48hXinfect144h,MAN_06405,1.08774472618928,7.42742425864582,9.5813728258428,0.00196738793472,0.009473743883954,,1
1276135,infect48hXinfect144h,MAN_01143,1.08765734939344,8.22909417745047,12.3928051107117,0.000431617624391,0.002537215072715,,1
1276135,infect48hXinfect144h,MAN_08455,1.08438421854569,7.68483058717782,10.4867968113699,0.001203587722491,0.006212242500851,,1
1276135,infect48hXinfect144h,MAN_03541,1.0795411507324,8.47990748501289,12.9849922960332,0.000314495545153,0.001918385206347,,1
1276135,infect48hXinfect144h,MAN_01760,1.07836933868886,8.44117945394248,12.8492535773714,0.000338138823954,0.002046693095259,,1
1276135,infect48hXinfect144h,MAN_03503,1.07049497568584,7.64684698318091,10.0079975831483,0.001560142984092,0.007765689748539,,1
1276135,infect48hXinfect144h,MAN_05579,1.06981967564219,7.51191050906686,9.59689426634723,0.00195083196984,0.009420707983141,,1
1276135,infect48hXinfect144h,MAN_07549,1.06920316935542,9.07214402825532,14.2706470753506,0.000158614247712,0.001051824910544,,1
1276135,infect48hXinfect144h,MAN_08542,1.06902416079312,7.99110605360764,11.174344578738,0.000830356003427,0.004489034528736,,1
1276135,infect48hXinfect144h,MAN_03863,1.06483334855348,9.5304304006549,15.1580676876518,9.90846738134826E-05,0.000693592716694,,1
1276135,infect48hXinfect144h,MAN_04998,1.05901983898854,8.43191569949141,12.2998531604735,0.000453643039597,0.002639307108297,,1
1276135,infect48hXinfect144h,MAN_05702,1.05288389972814,8.58719056290106,12.5350887001415,0.000399973542408,0.002375847500887,,1
1276135,infect48hXinfect144h,MAN_02166,1.05025932160639,7.94714944967798,10.7027428597951,0.001070952066431,0.005624428488944,,1
1276135,infect48hXinfect144h,MAN_04659,1.05018371409449,8.68303230660087,12.7236423028589,0.00036161305392,0.002177149667607,,1
1276135,infect48hXinfect144h,MAN_03446,1.04884452378133,7.71244217445566,9.83453966520626,0.001714273046552,0.008421903083709,,1
1276135,infect48hXinfect144h,MAN_06930,1.04863208890611,7.82664382381479,10.2484640353711,0.001369381977917,0.006932107532258,,1
1276135,infect48hXinfect144h,MAN_04093,1.04301998829594,8.203097923877,11.337132389479,0.000760660883531,0.004162006626144,,1
1276135,infect48hXinfect144h,MAN_03410,1.03529781008847,9.89425966180424,14.9339918212643,0.00011156837053,0.000770925346233,,1
1276135,infect48hXinfect144h,MAN_08752,1.02927641831944,8.13877268963203,10.8680504865472,0.000979488524333,0.005213884895446,,1
1276135,infect48hXinfect144h,MAN_06274,1.01936563158469,7.88505728897622,9.89811149724773,0.001656069958245,0.008179301454788,,1
1276135,infect48hXinfect144h,MAN_05124,1.01623410013699,8.79597392091524,12.2807294143866,0.000458313354513,0.002663440400386,,1
1276135,infect48hXinfect144h,MAN_00961,1.00489854937967,9.06753282763768,12.6777957723581,0.000370584574205,0.002223798297721,,1
1276135,infect48hXinfect144h,MAN_10118,0.998149073081963,8.8141328833232,11.9646029850965,0.000542945535331,0.003088400175592,,1
1276135,infect48hXinfect144h,MAN_08746,0.994335964723372,8.19647740900392,10.1655423885704,0.001432338102567,0.007203361098657,,1
1276135,infect48hXinfect144h,MAN_01306,0.990190952598576,8.03365221127339,9.7876874453602,0.001758491692394,0.008601849770132,,1
1276135,infect48hXinfect144h,MAN_08630,0.985153899734342,8.32751049435145,10.4351441412517,0.001237704745805,0.006362235902537,,1
1276135,infect48hXinfect144h,MAN_03457,0.983519697126932,8.96595064101626,11.9571293106789,0.000545126824528,0.003099079422162,,1
1276135,infect48hXinfect144h,MAN_03811,0.983111322813883,8.42231038362447,10.6415352580009,0.001106969228144,0.005771972984581,,1
1276135,infect48hXinfect144h,MAN_01473,0.982135129562829,8.33937483436698,10.4252598855075,0.001244344118077,0.006377646389759,,1
1276135,infect48hXinfect144h,MAN_01805,0.981780088392338,10.4101687795022,13.9276298241621,0.000190328722555,0.001231702183593,,1
1276135,infect48hXinfect144h,MAN_05431,0.978442072209486,10.2551276545529,13.7278097798954,0.000211674337832,0.001352673290447,,1
1276135,infect48hXinfect144h,MAN_05913,0.975937297281697,9.06875622656465,11.9881712368319,0.000536124372739,0.003054710881323,,1
1276135,infect48hXinfect144h,MAN_10298,0.975002393693975,11.4400737657945,13.8852354975985,0.000194668422345,0.001258189632127,,1
1276135,infect48hXinfect144h,MAN_07550,0.972200649384409,8.56030124895659,10.7625257911048,0.001036917461361,0.005471040449262,,1
1276135,infect48hXinfect144h,MAN_02949,0.956402520497048,9.55483718985542,12.3557159494034,0.00044027368168,0.00257474270611,,1
1276135,infect48hXinfect144h,MAN_09587,0.951508520637178,9.92865575634041,12.692490525291,0.000367684832822,0.002208490936365,,1
1276135,infect48hXinfect144h,MAN_04248,0.944887873370243,8.39414553308129,9.75253311668529,0.001792427589377,0.008751062223101,,1
